id_fact_inflasi,nama_wilayah,jenis_wilayah,tahun,bulan,bulan_ke,periode_label,inflasi_yoy,status_inflasi,keterangan_etl
FI00168,Kabupaten Bekasi,Kabupaten,2024,Desember,12,Desember 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00169,Kabupaten Bekasi,Kabupaten,2025,Januari,1,Januari 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00170,Kabupaten Bekasi,Kabupaten,2025,Februari,2,Februari 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00171,Kabupaten Bekasi,Kabupaten,2025,Maret,3,Maret 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00172,Kabupaten Bekasi,Kabupaten,2025,April,4,April 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00173,Kabupaten Bekasi,Kabupaten,2025,Mei,5,Mei 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00174,Kabupaten Bekasi,Kabupaten,2025,Juni,6,Juni 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00175,Kabupaten Bekasi,Kabupaten,2025,Juli,7,Juli 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00176,Kabupaten Bekasi,Kabupaten,2025,Agustus,8,Agustus 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00177,Kabupaten Bekasi,Kabupaten,2025,September,9,September 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00178,Kabupaten Bekasi,Kabupaten,2025,Oktober,10,Oktober 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00179,Kabupaten Bekasi,Kabupaten,2025,November,11,November 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00180,Kabupaten Bekasi,Kabupaten,2025,Desember,12,Desember 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00181,Kabupaten Bogor,Kabupaten,2021,Januari,1,Januari 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00182,Kabupaten Bogor,Kabupaten,2021,Februari,2,Februari 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00183,Kabupaten Bogor,Kabupaten,2021,Maret,3,Maret 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00184,Kabupaten Bogor,Kabupaten,2021,April,4,April 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00185,Kabupaten Bogor,Kabupaten,2021,Mei,5,Mei 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00186,Kabupaten Bogor,Kabupaten,2021,Juni,6,Juni 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00187,Kabupaten Bogor,Kabupaten,2021,Juli,7,Juli 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00188,Kabupaten Bogor,Kabupaten,2021,Agustus,8,Agustus 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00189,Kabupaten Bogor,Kabupaten,2021,September,9,September 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00190,Kabupaten Bogor,Kabupaten,2021,Oktober,10,Oktober 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00191,Kabupaten Bogor,Kabupaten,2021,November,11,November 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00192,Kabupaten Bogor,Kabupaten,2021,Desember,12,Desember 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00193,Kabupaten Bogor,Kabupaten,2022,Januari,1,Januari 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00194,Kabupaten Bogor,Kabupaten,2022,Februari,2,Februari 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00195,Kabupaten Bogor,Kabupaten,2022,Maret,3,Maret 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00196,Kabupaten Bogor,Kabupaten,2022,April,4,April 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00197,Kabupaten Bogor,Kabupaten,2022,Mei,5,Mei 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00198,Kabupaten Bogor,Kabupaten,2022,Juni,6,Juni 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00199,Kabupaten Bogor,Kabupaten,2022,Juli,7,Juli 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00200,Kabupaten Bogor,Kabupaten,2022,Agustus,8,Agustus 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00201,Kabupaten Bogor,Kabupaten,2022,September,9,September 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00202,Kabupaten Bogor,Kabupaten,2022,Oktober,10,Oktober 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00203,Kabupaten Bogor,Kabupaten,2022,November,11,November 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00204,Kabupaten Bogor,Kabupaten,2022,Desember,12,Desember 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00205,Kabupaten Bogor,Kabupaten,2023,Januari,1,Januari 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00206,Kabupaten Bogor,Kabupaten,2023,Februari,2,Februari 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00207,Kabupaten Bogor,Kabupaten,2023,Maret,3,Maret 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00208,Kabupaten Bogor,Kabupaten,2023,April,4,April 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00209,Kabupaten Bogor,Kabupaten,2023,Mei,5,Mei 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00210,Kabupaten Bogor,Kabupaten,2023,Juni,6,Juni 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00211,Kabupaten Bogor,Kabupaten,2023,Juli,7,Juli 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00212,Kabupaten Bogor,Kabupaten,2023,Agustus,8,Agustus 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00213,Kabupaten Bogor,Kabupaten,2023,September,9,September 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00214,Kabupaten Bogor,Kabupaten,2023,Oktober,10,Oktober 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00215,Kabupaten Bogor,Kabupaten,2023,November,11,November 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00216,Kabupaten Bogor,Kabupaten,2023,Desember,12,Desember 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00217,Kabupaten Bogor,Kabupaten,2024,Januari,1,Januari 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00218,Kabupaten Bogor,Kabupaten,2024,Februari,2,Februari 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00219,Kabupaten Bogor,Kabupaten,2024,Maret,3,Maret 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00220,Kabupaten Bogor,Kabupaten,2024,April,4,April 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00221,Kabupaten Bogor,Kabupaten,2024,Mei,5,Mei 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00222,Kabupaten Bogor,Kabupaten,2024,Juni,6,Juni 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00223,Kabupaten Bogor,Kabupaten,2024,Juli,7,Juli 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00224,Kabupaten Bogor,Kabupaten,2024,Agustus,8,Agustus 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00225,Kabupaten Bogor,Kabupaten,2024,September,9,September 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00226,Kabupaten Bogor,Kabupaten,2024,Oktober,10,Oktober 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00227,Kabupaten Bogor,Kabupaten,2024,November,11,November 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00228,Kabupaten Bogor,Kabupaten,2024,Desember,12,Desember 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00229,Kabupaten Bogor,Kabupaten,2025,Januari,1,Januari 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00230,Kabupaten Bogor,Kabupaten,2025,Februari,2,Februari 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00231,Kabupaten Bogor,Kabupaten,2025,Maret,3,Maret 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00232,Kabupaten Bogor,Kabupaten,2025,April,4,April 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00233,Kabupaten Bogor,Kabupaten,2025,Mei,5,Mei 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00234,Kabupaten Bogor,Kabupaten,2025,Juni,6,Juni 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00235,Kabupaten Bogor,Kabupaten,2025,Juli,7,Juli 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00236,Kabupaten Bogor,Kabupaten,2025,Agustus,8,Agustus 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00237,Kabupaten Bogor,Kabupaten,2025,September,9,September 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00238,Kabupaten Bogor,Kabupaten,2025,Oktober,10,Oktober 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00239,Kabupaten Bogor,Kabupaten,2025,November,11,November 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00240,Kabupaten Bogor,Kabupaten,2025,Desember,12,Desember 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00241,Kabupaten Ciamis,Kabupaten,2021,Januari,1,Januari 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00242,Kabupaten Ciamis,Kabupaten,2021,Februari,2,Februari 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00243,Kabupaten Ciamis,Kabupaten,2021,Maret,3,Maret 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00244,Kabupaten Ciamis,Kabupaten,2021,April,4,April 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00245,Kabupaten Ciamis,Kabupaten,2021,Mei,5,Mei 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00246,Kabupaten Ciamis,Kabupaten,2021,Juni,6,Juni 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00247,Kabupaten Ciamis,Kabupaten,2021,Juli,7,Juli 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00248,Kabupaten Ciamis,Kabupaten,2021,Agustus,8,Agustus 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00249,Kabupaten Ciamis,Kabupaten,2021,September,9,September 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00250,Kabupaten Ciamis,Kabupaten,2021,Oktober,10,Oktober 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00251,Kabupaten Ciamis,Kabupaten,2021,November,11,November 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00252,Kabupaten Ciamis,Kabupaten,2021,Desember,12,Desember 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00253,Kabupaten Ciamis,Kabupaten,2022,Januari,1,Januari 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00254,Kabupaten Ciamis,Kabupaten,2022,Februari,2,Februari 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00255,Kabupaten Ciamis,Kabupaten,2022,Maret,3,Maret 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00256,Kabupaten Ciamis,Kabupaten,2022,April,4,April 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00257,Kabupaten Ciamis,Kabupaten,2022,Mei,5,Mei 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00258,Kabupaten Ciamis,Kabupaten,2022,Juni,6,Juni 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00259,Kabupaten Ciamis,Kabupaten,2022,Juli,7,Juli 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00260,Kabupaten Ciamis,Kabupaten,2022,Agustus,8,Agustus 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00261,Kabupaten Ciamis,Kabupaten,2022,September,9,September 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00262,Kabupaten Ciamis,Kabupaten,2022,Oktober,10,Oktober 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00263,Kabupaten Ciamis,Kabupaten,2022,November,11,November 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00264,Kabupaten Ciamis,Kabupaten,2022,Desember,12,Desember 2022,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00265,Kabupaten Ciamis,Kabupaten,2023,Januari,1,Januari 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00266,Kabupaten Ciamis,Kabupaten,2023,Februari,2,Februari 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00267,Kabupaten Ciamis,Kabupaten,2023,Maret,3,Maret 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00268,Kabupaten Ciamis,Kabupaten,2023,April,4,April 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00269,Kabupaten Ciamis,Kabupaten,2023,Mei,5,Mei 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00270,Kabupaten Ciamis,Kabupaten,2023,Juni,6,Juni 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00271,Kabupaten Ciamis,Kabupaten,2023,Juli,7,Juli 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00272,Kabupaten Ciamis,Kabupaten,2023,Agustus,8,Agustus 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00273,Kabupaten Ciamis,Kabupaten,2023,September,9,September 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00274,Kabupaten Ciamis,Kabupaten,2023,Oktober,10,Oktober 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00275,Kabupaten Ciamis,Kabupaten,2023,November,11,November 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00276,Kabupaten Ciamis,Kabupaten,2023,Desember,12,Desember 2023,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00277,Kabupaten Ciamis,Kabupaten,2024,Januari,1,Januari 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00278,Kabupaten Ciamis,Kabupaten,2024,Februari,2,Februari 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00279,Kabupaten Ciamis,Kabupaten,2024,Maret,3,Maret 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00280,Kabupaten Ciamis,Kabupaten,2024,April,4,April 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00281,Kabupaten Ciamis,Kabupaten,2024,Mei,5,Mei 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00282,Kabupaten Ciamis,Kabupaten,2024,Juni,6,Juni 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00283,Kabupaten Ciamis,Kabupaten,2024,Juli,7,Juli 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00284,Kabupaten Ciamis,Kabupaten,2024,Agustus,8,Agustus 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00285,Kabupaten Ciamis,Kabupaten,2024,September,9,September 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00286,Kabupaten Ciamis,Kabupaten,2024,Oktober,10,Oktober 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00287,Kabupaten Ciamis,Kabupaten,2024,November,11,November 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00288,Kabupaten Ciamis,Kabupaten,2024,Desember,12,Desember 2024,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00289,Kabupaten Ciamis,Kabupaten,2025,Januari,1,Januari 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00290,Kabupaten Ciamis,Kabupaten,2025,Februari,2,Februari 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00291,Kabupaten Ciamis,Kabupaten,2025,Maret,3,Maret 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00292,Kabupaten Ciamis,Kabupaten,2025,April,4,April 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00293,Kabupaten Ciamis,Kabupaten,2025,Mei,5,Mei 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00294,Kabupaten Ciamis,Kabupaten,2025,Juni,6,Juni 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00295,Kabupaten Ciamis,Kabupaten,2025,Juli,7,Juli 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00296,Kabupaten Ciamis,Kabupaten,2025,Agustus,8,Agustus 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00297,Kabupaten Ciamis,Kabupaten,2025,September,9,September 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00298,Kabupaten Ciamis,Kabupaten,2025,Oktober,10,Oktober 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00299,Kabupaten Ciamis,Kabupaten,2025,November,11,November 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00300,Kabupaten Ciamis,Kabupaten,2025,Desember,12,Desember 2025,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00301,Kabupaten Cianjur,Kabupaten,2021,Januari,1,Januari 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00302,Kabupaten Cianjur,Kabupaten,2021,Februari,2,Februari 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00303,Kabupaten Cianjur,Kabupaten,2021,Maret,3,Maret 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00304,Kabupaten Cianjur,Kabupaten,2021,April,4,April 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00305,Kabupaten Cianjur,Kabupaten,2021,Mei,5,Mei 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00306,Kabupaten Cianjur,Kabupaten,2021,Juni,6,Juni 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
FI00307,Kabupaten Cianjur,Kabupaten,2021,Juli,7,Juli 2021,,belum_tersedia,Inflasi belum tersedia pada kombinasi wilayah-bulan; tidak diimputasi
